0, 0, 0, 643.39, 63, 0.16667, 1, 0.49855, 42, 64, 54
0, 0, 0, 632.595, 61, 0.14286, 0.75, 0.40727, 42, 63, 54
0, 0, 0, 590.769, 58, 0.14286, 0.875, 0.41911, 42, 63, 54
0, 0, 0, 637.449, 64, 0.16667, 0.8, 0.42522, 41, 79, 54
0, 0, 0, 613.191, 62, 0.125, 0.75, 0.40186, 42, 78, 54
0, 0, 0, 609.474, 61, 0.14286, 0.875, 0.41, 41, 72, 54
0, 0, 0, 684.595, 68, 0.14286, 1, 0.57523, 41, 79, 54
0, 0, 0, 647.136, 63, 0.125, 0.85714, 0.43327, 44, 63, 54
0, 0, 0, 641.097, 63, 0.14286, 0.875, 0.4136, 42, 62, 54
0, 0, 0, 659.839, 65, 0.16667, 0.71429, 0.44115, 41, 63, 53
0, 0, 0, 614.695, 61, 0.125, 0.83333, 0.40392, 42, 63, 54
0, 0, 0, 628.241, 62, 0.25, 1, 0.47738, 42, 64, 54
0, 0, 0, 629.022, 64, 0.2, 1, 0.56284, 42, 78, 54
0, 0, 0, 689.046, 66, 0.1, 0.66667, 0.37686, 40, 78, 53
0, 0, 0, 591.545, 60, 0.125, 0.77778, 0.38506, 41, 79, 55
0, 0, 0, 597.277, 60, 0.14286, 0.75, 0.38175, 41, 78, 54
0, 0, 0, 594.865, 60, 0.125, 0.71429, 0.39734, 41, 77, 54
0, 0, 0, 587.373, 59, 0.14286, 0.75, 0.38866, 41, 69, 54
0, 0, 0, 586.914, 59, 0.14286, 0.75, 0.39999, 42, 70, 54
0, 0, 0, 594.868, 60, 0.14286, 0.83333, 0.40657, 41, 78, 54
0, 0, 0, 604.704, 61, 0.125, 0.66667, 0.39312, 41, 78, 54
0, 0, 0, 588.205, 59, 0.14286, 0.81818, 0.39728, 41, 78, 54
0, 0, 0, 624.176, 63, 0.14286, 0.8, 0.40308, 42, 78, 54
0, 0, 0, 614.084, 60, 0.125, 0.85714, 0.34771, 42, 55, 49
0, 0, 0, 603.32, 59, 0.125, 0.625, 0.29874, 42, 54, 48
0, 0, 0, 599.012, 59, 0.16667, 1, 0.45606, 43, 62, 54
0, 0, 0, 589.751, 58, 0.125, 1, 0.35657, 43, 55, 50
0, 0, 0, 601.185, 59, 0.125, 0.85714, 0.44362, 44, 64, 55
0, 0, 0, 596.728, 58, 0.125, 0.75, 0.31765, 41, 52, 46
0, 0, 0, 598.624, 59, 0.125, 0.77778, 0.40307, 42, 55, 49
0, 0, 0, 614.963, 61, 0.16667, 1, 0.54613, 43, 63, 55
0, 0, 0, 618.856, 61, 0.16667, 1, 0.46678, 42, 63, 54
0, 0, 0, 596.765, 59, 0.2, 0.8, 0.4261, 41, 63, 54
0, 0, 0, 588.329, 58, 0.16667, 0.77778, 0.39791, 41, 63, 54
0, 0, 0, 587.957, 58, 0.125, 0.72727, 0.38879, 41, 62, 54
0, 0, 0, 591.178, 58, 0.14286, 0.71429, 0.40328, 42, 63, 54
0, 0, 0, 626.965, 61, 0.16667, 1, 0.51067, 42, 64, 54
0, 0, 0, 585.415, 58, 0.125, 0.8, 0.40614, 43, 64, 55
1577398, 0, 0, 125.492, 12, 0.28571, 0.5, 0.38612, 43, 49, 46
3154721, 0, 0, 240.962, 24, 0.16667, 0.71429, 0.44632, 43, 53, 48
1577425, 0, 0, 153.949, 14, 0.7, 1, 0.8074, 43, 49, 46
3154670, 0, 0, 237.786, 23, 0.375, 0.85714, 0.60199, 43, 53, 48
4732103, 0, 0, 358.879, 35, 0.28571, 1, 0.58362, 43, 56, 51
6309400, 0, 0, 466.729, 46, 0.125, 0.8, 0.46796, 42, 58, 52
7886864, 0, 0, 583.296, 58, 0.14286, 0.83333, 0.41931, 43, 62, 54
9464067, 0, 0, 710.848, 70, 0.16667, 1, 0.4331, 42, 63, 55
11041460, 0, 0, 814.087, 81, 0.14286, 0.9, 0.4639, 42, 65, 57
12619020, 0, 0, 934.95, 93, 0.14286, 1, 0.58946, 43, 63, 57
14196330, 0, 0, 1083.37, 107, 0.14286, 1, 0.48656, 43, 66, 58
14196330, 0, 0, 1019.729, 101, 0.11111, 0.77778, 0.31214, 60, 63, 61
1577337, 0, 0, 131.186, 13, 0.11111, 0.66667, 0.35324, 46, 48, 48
3154773, 0, 0, 243.145, 24, 0.125, 0.44444, 0.23379, 49, 52, 51
4732154, 0, 0, 355.94, 35, 0.11111, 0.625, 0.25832, 50, 54, 53
6309370, 0, 0, 467.701, 46, 0.125, 0.66667, 0.2508, 52, 58, 55
7886818, 0, 0, 578.524, 57, 0.11111, 0.8, 0.26442, 55, 59, 57
9464145, 0, 0, 689.796, 68, 0.11111, 0.66667, 0.31238, 56, 61, 58
11041491, 0, 0, 804.312, 79, 0.11111, 0.66667, 0.25738, 57, 62, 59
12618962, 0, 0, 927.881, 91, 0.11111, 1, 0.3795, 57, 62, 59
14196296, 0, 0, 1020.838, 101, 0.14286, 0.8, 0.42411, 60, 62, 61
1577381, 0, 0, 129.199, 12, 0.2, 0.6, 0.36537, 46, 48, 47
3154756, 0, 0, 242.733, 24, 0.125, 0.5, 0.26903, 48, 53, 50
4732041, 0, 0, 354.159, 35, 0.11111, 0.6, 0.26907, 50, 55, 53
6309463, 0, 0, 465.755, 46, 0.11111, 0.75, 0.31241, 53, 58, 55
7886796, 0, 0, 578.795, 57, 0.11111, 0.6, 0.25707, 55, 59, 57
9464165, 0, 0, 690.476, 68, 0.125, 0.66667, 0.29511, 55, 61, 58
11041479, 0, 0, 798.92, 79, 0.11111, 0.5, 0.26234, 56, 61, 59
12618972, 0, 0, 900.365, 89, 0.11111, 0.75, 0.26958, 57, 63, 60
14196134, 0, 0, 1020.277, 101, 0.11111, 1, 0.31505, 62, 64, 62
